id,uuid,quality_grade,url,image_url,description,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name,"field:id meant for ""eater"" or organism being eaten?","field:url for ""partner"" observation",field:is observation one of these special types of feeding?
310867961,45e4077d-c2e4-47d0-9002-620b7d2be158,research,https://www.inaturalist.org/observations/310867961,https://inaturalist-open-data.s3.amazonaws.com/photos/561099096/medium.jpg,"One of the coolest caterpillars I've ever found! I was suspicious that the host plant might be a stinging nettle, so I used a tissue to grab the leaf and turn it over for photos. A separate observation of the host plant can be seen here: https://www.inaturalist.org/observations/310867962

The algorithm has suggested Question Mark and Eastern Comma, which would make sense if I've ID'd the host plant correctly as a nettle.",Question Mark,Polygonia interrogationis,Question Mark,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Nymphalinae,,Nymphalini,,Polygonia,,Polygonia interrogationis,,,,,eater,https://www.inaturalist.org/observations/310867962,"No, none of these"
310867962,d99538fb-fc35-49f1-81cf-40d2aa1a91bd,needs_id,https://www.inaturalist.org/observations/310867962,https://inaturalist-open-data.s3.amazonaws.com/photos/561099118/medium.jpg,"Found a super cool caterpillar eating this plant. An observation for the caterpillar can be seen here: https://www.inaturalist.org/observations/310867961

The ID algorithm seemed uncertain about this plant, but its top suggestion was Wood Nettle (Laportea canadensis).",wood nettle,Laportea canadensis,wood nettle,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Urticaceae,,,Urticeae,,Laportea,,Laportea canadensis,,,,,organism being eaten,https://www.inaturalist.org/observations/310867961,"No, none of these"
310928961,b1702801-9bc2-4f06-8c92-67e7c0150186,research,https://www.inaturalist.org/observations/310928961,https://inaturalist-open-data.s3.amazonaws.com/photos/561223134/medium.jpg,"This crow was eating a pigeon, though it's not clear how the pigeon died",Torresian Crow,Corvus orru,Torresian Crow,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Corvidae,,,,,Corvus,,Corvus orru,,,,,eater,https://inaturalist.ala.org.au/observations/310929236,Scavenging
310929236,7ba60d16-a7f4-40ea-bfc0-cc580fa2e204,research,https://www.inaturalist.org/observations/310929236,https://inaturalist-open-data.s3.amazonaws.com/photos/561222980/medium.jpg,"This crow was eating a pigeon, though it's not clear how the pigeon died",Feral Pigeon,Columba livia domestica,Feral Pigeon,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Columbiformes,,,Columbidae,,,,,Columba,,Columba livia,,,Columba livia domestica,,organism being eaten,https://inaturalist.ala.org.au/observations/310928961,Scavenging
310976520,b0088178-f885-4660-8d6f-084ad711993a,needs_id,https://www.inaturalist.org/observations/310976520,https://inaturalist-open-data.s3.amazonaws.com/photos/46155208/medium.jpg,as prey of mantid,Flies,Diptera,Flies,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,,,,,,,,,,,,,,,organism being eaten,https://www.inaturalist.org/observations/29569642,"No, none of these"
311005687,a4e8f928-0dd4-42be-ba7b-10d63174ba6d,research,https://www.inaturalist.org/observations/311005687,https://inaturalist-open-data.s3.amazonaws.com/photos/561375018/medium.jpg,"",Pszczoła Miodna,Apis mellifera,Western Honey Bee,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Apini,,Apis,,Apis mellifera,,,,,eater,https://www.inaturalist.org/observations/311006078,Pollination
311006078,dd900fad-d539-4666-9e2f-5c119e34c134,casual,https://www.inaturalist.org/observations/311006078,https://inaturalist-open-data.s3.amazonaws.com/photos/561375838/medium.jpg,Domestic garden cherry tree added for the Who eats whom? project. ,Wiśnia,Cerasus,true cherries,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Amygdaleae,,Prunus,,,,,,,organism being eaten,https://www.inaturalist.org/observations/311005687,Pollination
311011277,b2398ce1-8893-4df9-b97c-785af208cba1,casual,https://www.inaturalist.org/observations/311011277,https://inaturalist-open-data.s3.amazonaws.com/photos/561385092/medium.jpg,"Quoting from the original Facebook post: https://www.facebook.com/share/p/1DGbm4TuUL

Not a bad spot for breakfast! 🧡😊

It's possibly a Capsid or Plant Bug (Miridae family) - about 5mm long: https://www.inaturalist.org/taxa/53505-Miridae and https://www.inaturalist.org/observations?place_id=6986&taxon_id=53505&view=species. Thanks for the ID confirmation Dawid Jacobs and Johan Pretorius 🙂

Al fresco dining in a Gazania flower in Gulu, on the outskirts of East London, Eastern Cape, South Africa 🇿🇦

#august2025
#garden #gazania
#bugs #plantbug",Capsids,Miridae,Plant Bugs,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Miroidea,Miridae,,,,,,,,,,,,eater,https://www.inaturalist.org/observations/311012185,"No, none of these"
311012185,4776a678-2e31-4a71-9322-b30b1d314aad,casual,https://www.inaturalist.org/observations/311012185,https://inaturalist-open-data.s3.amazonaws.com/photos/561385092/medium.jpg,"Quoting from the original Facebook post: https://www.facebook.com/share/p/1DGbm4TuUL

©️ This is a duplicate in part of the Plant Bug here: https://www.inaturalist.org/observations/311011277.

The flower is possibly a Gazania sp.: https://www.inaturalist.org/taxa/56151-Gazania and https://www.inaturalist.org/taxa/56151-Gazania/browse_photos.  

Al fresco dining in a Gazania flower in Gulu, on the outskirts of East London, Eastern Cape, South Africa 🇿🇦

#august2025
#garden #gazania
#bugs #plantbug",Gazanias,Gazania,Treasure Flowers,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Vernonioideae,,Arctotideae,Gorteriinae,Gazania,,,,,,,organism being eaten,https://www.inaturalist.org/observations/311011277,"No, none of these"
311015647,f0497548-7dde-440c-b8de-ffaf44f94c93,casual,https://www.inaturalist.org/observations/311015647,https://inaturalist-open-data.s3.amazonaws.com/photos/561393778/medium.jpg,"Quoting from the original Facebook post: https://www.facebook.com/share/p/16twHprjqD

Any idea what this spidey caught? 🤔

The spider is possibly a Baryphas ahenus Jumping Spider: https://www.inaturalist.org/taxa/464010-Baryphas-ahenus and https://www.inaturalist.org/taxa/464010-Baryphas-ahenus/browse_photos. Thanks for confirming this ID Rudi Steenkamp 🙂

⚠️🚧🚫
Edit1: Perhaps, as suggested by Jessica Myburg and Jan Botha, the bug is a True Bug and possibly a Plant Bug (Miridae family): https://www.inaturalist.org/taxa/53505-Miridae and https://www.inaturalist.org/observations?place_id=6986&taxon_id=53505&view=species. Thanks Jessica and Jan! 🙂

Looking through some of our previous records this certainly looks like a possibility since we have previously found greenish ones e.g. here: https://www.inaturalist.org/observations/311014304 here: https://www.inaturalist.org/observations/311013314 and here: https://www.inaturalist.org/observations/311011277, and a yellowish one here: https://www.inaturalist.org/observations/311008426.
⚠️🚧🚫

Edit2: Fascinatingly enough Dawid Jacobs took a look at this bug and commented that ""The last antennal segment seems to be short and thick - something not present or at least not common in the Miridae. I think this may be a coreid but the photo is not clear enough to be sure."" Wow! Quite some forensics happening with this little bug - thanks so much Dawid - we really appreciate you contributing your insight there! 🙂

So according to Dawid the knobble at the end of this bug's antennae indicate that this bug is more likely to be a member of the Pentatomomorph Bugs: https://www.inaturalist.org/taxa/372868-Pentatomomorpha and https://www.inaturalist.org/observations?place_id=6986&preferred_place_id=6986&taxon_id=372868&view=species. Thanks also Johan Pretorius for confirming this ID 🙂

After the rain in the garden in Gulu, on the outskirts of East London, Eastern Cape, South Africa 🇿🇦

#january2025
#garden
#spiders #black #bugs #yellow #green",Baryphas Jumping Spider,Baryphas ahenus,Baryphas Jumping Spider,Arachnida,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Salticoidea,Salticidae,Salticinae,,Plexippini,Plexippina,Baryphas,,Baryphas ahenus,,,,,eater,https://www.inaturalist.org/observations/311016812,"No, none of these"
311016812,42fe0e34-6580-4465-b68e-ae1f9d3f7abe,casual,https://www.inaturalist.org/observations/311016812,https://inaturalist-open-data.s3.amazonaws.com/photos/561393778/medium.jpg,"Quoting from the original Facebook post: https://www.facebook.com/share/p/16twHprjqD

©️ This is a duplicate of the Spider post here: https://www.inaturalist.org/observations/311015647

Any idea what this spidey caught? 🤔

The spider is possibly a Baryphas ahenus Jumping Spider: https://www.inaturalist.org/taxa/464010-Baryphas-ahenus and https://www.inaturalist.org/taxa/464010-Baryphas-ahenus/browse_photos.

⚠️🚧🚫
Edit1: Perhaps, as suggested by Jessica Myburg and Jan Botha, the bug is a True Bug and possibly a Plant Bug (Miridae family): https://www.inaturalist.org/taxa/53505-Miridae and https://www.inaturalist.org/observations?place_id=6986&taxon_id=53505&view=species. Thanks Jessica and Jan! 🙂

Looking through some of our previous records this certainly looks like a possibility since we have previously found greenish ones e.g. here: https://www.inaturalist.org/observations/311014304 here: https://www.inaturalist.org/observations/311013314 and here: https://www.inaturalist.org/observations/311011277, and a yellowish one here: https://www.inaturalist.org/observations/311008426.
⚠️🚧🚫

Edit2: Fascinatingly enough Dawid Jacobs took a look at this bug and commented that ""The last antennal segment seems to be short and thick - something not present or at least not common in the Miridae. I think this may be a coreid but the photo is not clear enough to be sure."" Wow! Quite some forensics happening with this little bug - thanks so much Dawid - we really appreciate you contributing your insight there! 🙂 

So according to Dawid the knobble at the end of this bug's antennae indicate that this bug is more likely to be a member of the Pentatomomorph Bugs: https://www.inaturalist.org/taxa/372868-Pentatomomorpha and https://www.inaturalist.org/observations?place_id=6986&preferred_place_id=6986&taxon_id=372868&view=species. Thanks also Johan Pretorius for confirming this ID 🙂

After the rain in the garden in Gulu, on the outskirts of East London, Eastern Cape, South Africa 🇿🇦

#january2025
#garden
#spiders #black #bugs #yellow #green",Pentatomomorph Bugs,Pentatomomorpha,Pentatomomorph Bugs,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,,,,,,,,,,,,,,organism being eaten,https://www.inaturalist.org/observations/311015647,"No, none of these"
311065347,a87e98a9-5bd5-40ed-9ae2-321ce1785c60,research,https://www.inaturalist.org/observations/311065347,https://inaturalist-open-data.s3.amazonaws.com/photos/561474568/medium.jpg,,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Bombini,,Bombus,,Bombus impatiens,,,,,eater,https://www.inaturalist.org/observations/311065362,Pollination
311065362,5eeba009-262f-44ef-ba3f-aeda37861302,research,https://www.inaturalist.org/observations/311065362,https://inaturalist-open-data.s3.amazonaws.com/photos/561478928/medium.jpg,,spotted Joe-Pye weed,Eutrochium maculatum,spotted Joe-Pye weed,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Eupatorieae,Eupatoriinae,Eutrochium,,Eutrochium maculatum,,,,,organism being eaten,https://www.inaturalist.org/observations/311065347,Pollination
311076515,4f86b52b-3b90-4242-8adc-c6e1268b36d1,needs_id,https://www.inaturalist.org/observations/311076515,https://inaturalist-open-data.s3.amazonaws.com/photos/561508145/medium.jpg,,Tall Goldenrod · 北美一枝黄花 · 양미역취,Solidago altissima,tall goldenrod,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Astereae,Solidagininae,Solidago,,Solidago altissima,,,,,organism being eaten,https://www.inaturalist.org/observations/311076518; https://www.inaturalist.org/observations/311076520; https://www.inaturalist.org/observations/311076519,Pollination
311076518,3942c34b-633e-4e28-b2ee-b172ca1f5003,research,https://www.inaturalist.org/observations/311076518,https://inaturalist-open-data.s3.amazonaws.com/photos/561508228/medium.jpg,,Spotted Cucumber Beetle,Diabrotica undecimpunctata,Spotted Cucumber Beetle,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,Galerucinae,,Luperini,Diabroticina,Diabrotica,,Diabrotica undecimpunctata,,,,,eater,https://www.inaturalist.org/observations/311076518,Pollination
311076519,07383b36-aed7-4810-8106-52fec2a1a699,needs_id,https://www.inaturalist.org/observations/311076519,https://inaturalist-open-data.s3.amazonaws.com/photos/561508615/medium.jpg,"",Zadontomerus,Zadontomerus,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Xylocopinae,,Ceratinini,,Ceratina,,,,,,,eater,https://www.inaturalist.org/observations/311076518,Pollination
311076520,287a7f78-5cd2-4c54-93b8-7fda488e58bd,needs_id,https://www.inaturalist.org/observations/311076520,https://inaturalist-open-data.s3.amazonaws.com/photos/561508906/medium.jpg,,Five-banded Thynnid Wasp,Myzinum quinquecinctum,Five-banded Thynnid Wasp,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Thynnoidea,Thynnidae,Myzininae,,Myzinini,,Myzinum,,Myzinum quinquecinctum,,,,,eater,https://www.inaturalist.org/observations/311076518,Pollination
311087751,2ddd92bf-0fe0-4c2a-ae74-2a6bd6e70ccb,research,https://www.inaturalist.org/observations/311087751,https://inaturalist-open-data.s3.amazonaws.com/photos/561465116/medium.jpg,"A group of ducks sitting at the waves edge and later catching sand crabs.
https://www.inaturalist.org/observations/311087752
Photos taken over about 20 minutes time.",Mallard,Anas platyrhynchos,Mallard,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,Anatidae,,,,,Anas,,Anas platyrhynchos,,,,,eater,https://www.inaturalist.org/observations/311087752,"No, none of these"
311087752,b23867c3-0310-4d4c-805c-b0b08f7f983a,needs_id,https://www.inaturalist.org/observations/311087752,https://inaturalist-open-data.s3.amazonaws.com/photos/561483041/medium.jpg,"Observation for the sand crab that was caught.
The ducks are listed here:
https://www.inaturalist.org/observations/311087751",Pacific Sand Crab,Emerita analoga,Pacific Sand Crab,Animalia,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Hippoidea,Hippidae,,,,,Emerita,,Emerita analoga,,,,,organism being eaten,https://www.inaturalist.org/observations/311087751,"No, none of these"
311141612,5a0c4fa3-3ef3-4c4e-8079-0d03b72b5297,research,https://www.inaturalist.org/observations/311141612,https://inaturalist-open-data.s3.amazonaws.com/photos/561638588/medium.jpg,Eating even the scorpion sting,Suricata,Suricata suricatta,Meerkat,Mammalia,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Herpestidae,Mungotinae,,,,Suricata,,Suricata suricatta,,,,,eater,,"No, none of these"
311196144,375f36f0-591e-4804-af2e-17605071d3a6,research,https://www.inaturalist.org/observations/311196144,https://inaturalist-open-data.s3.amazonaws.com/photos/561748050/medium.jpg,,Charonia seguenzae,Charonia seguenzae,,Mollusca,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,Tonnoidea,Charoniidae,,,,,Charonia,,Charonia seguenzae,,,,,eater,Ophidiaster ophidianus,"No, none of these"
311224533,9fd52f3a-cddf-4ac8-96df-c3e5406af7b0,needs_id,https://www.inaturalist.org/observations/311224533,https://inaturalist-open-data.s3.amazonaws.com/photos/561789736/medium.jpg,Observation is for the prey.,Butterflies and Moths,Lepidoptera,Butterflies and Moths,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,,,,,,,,,,,,,,organism being eaten,https://www.inaturalist.org/observations/311224534,"No, none of these"
311224534,b5f4d147-3ebf-4ac5-a324-30ea65d3f6ca,research,https://www.inaturalist.org/observations/311224534,https://inaturalist-open-data.s3.amazonaws.com/photos/561789724/medium.jpg,Observation is for the predator.,Southern African Cuckoo-Hawk,Aviceda cuculoides verreauxii,Southern African Cuckoo-Hawk,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Accipitridae,Perninae,,,,Aviceda,,Aviceda cuculoides,,Aviceda cuculoides verreauxii,,,eater,https://www.inaturalist.org/observations/311224533,"No, none of these"
311236147,1a8c6cd9-8bbc-4aed-bb3f-d977707b9d30,research,https://www.inaturalist.org/observations/311236147,https://inaturalist-open-data.s3.amazonaws.com/photos/561825298/medium.jpg,"",Pseudocercospora fuliginosa,Pseudocercospora fuliginosa,,Fungi,Fungi,Ascomycota,Pezizomycotina,,Dothideomycetes,Dothideomycetidae,,Mycosphaerellales,,,Mycosphaerellaceae,,,,,Pseudocercospora,,Pseudocercospora fuliginosa,,,,,eater,"","No, none of these"
311280244,1ee2e35b-aa78-4d89-9bcb-9afd983ecfd4,needs_id,https://www.inaturalist.org/observations/311280244,https://inaturalist-open-data.s3.amazonaws.com/photos/561906220/medium.jpg,,Western Yellowjacket,Vespula pensylvanica,Western Yellowjacket,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespula,,Vespula pensylvanica,,,,,eater,https://www.inaturalist.org/observations/311280774,Scavenging
